invoice_id,branch,city,category,unit_price,quantity,total_sales,profit_margin,gross_profit,date,year,month,month_name,quarter,day_of_week,is_weekend,time,hour,payment_method,rating,rating_category
9095,WALM038,Sugar Land,Home and lifestyle,30.0,1,30.0,0.48,14.399999999999999,2023-03-22,2023,3,March,1,Wednesday,0,1900-01-01 13:52:00,13,Cash,7.0,Good
9096,WALM089,Southlake,Fashion accessories,35.0,3,105.0,0.33,34.65,2022-08-27,2022,8,August,3,Saturday,1,1900-01-01 13:11:00,13,Cash,7.0,Good
9097,WALM038,Sugar Land,Home and lifestyle,57.0,1,57.0,0.48,27.36,2021-07-17,2021,7,July,3,Saturday,1,1900-01-01 06:18:00,6,Cash,4.0,Average
9098,WALM054,Sherman,Fashion accessories,20.0,2,40.0,0.21,8.4,2021-12-28,2021,12,December,4,Tuesday,0,1900-01-01 14:56:00,14,Cash,4.0,Average
9099,WALM025,Waco,Home and lifestyle,36.0,2,72.0,0.48,34.56,2022-01-28,2022,1,January,1,Friday,0,1900-01-01 10:12:00,10,Cash,5.0,Average
9100,WALM054,Sherman,Fashion accessories,58.0,2,116.0,0.21,24.36,2021-09-19,2021,9,September,3,Sunday,1,1900-01-01 10:35:00,10,Cash,3.0,Poor
9101,WALM029,Round Rock,Home and lifestyle,36.0,1,36.0,0.48,17.28,2023-05-29,2023,5,May,2,Monday,0,1900-01-01 09:25:00,9,Cash,3.0,Poor
9102,WALM075,San Marcos,Fashion accessories,23.0,2,46.0,0.33,15.180000000000001,2022-07-17,2022,7,July,3,Sunday,1,1900-01-01 07:34:00,7,Cash,7.0,Good
9103,WALM065,Texas City,Home and lifestyle,31.0,1,31.0,0.33,10.23,2020-08-22,2020,8,August,3,Saturday,1,1900-01-01 07:51:00,7,Cash,7.0,Good
9104,WALM050,Victoria,Fashion accessories,73.0,1,73.0,0.48,35.04,2023-10-31,2023,10,October,4,Tuesday,0,1900-01-01 06:43:00,6,Credit card,7.0,Good
9105,WALM082,Weslaco,Home and lifestyle,75.0,3,225.0,0.33,74.25,2021-09-08,2021,9,September,3,Wednesday,0,1900-01-01 08:25:00,8,Cash,3.0,Poor
9106,WALM089,Southlake,Fashion accessories,83.0,2,166.0,0.33,54.78,2020-11-16,2020,11,November,4,Monday,0,1900-01-01 08:39:00,8,Cash,7.0,Good
9107,WALM046,Temple,Home and lifestyle,30.0,3,90.0,0.48,43.199999999999996,2022-05-28,2022,5,May,2,Saturday,1,1900-01-01 08:06:00,8,Cash,3.0,Poor
9108,WALM087,Waxahachie,Fashion accessories,78.0,1,78.0,0.33,25.740000000000002,2022-01-10,2022,1,January,1,Monday,0,1900-01-01 10:32:00,10,Cash,4.0,Average
9109,WALM054,Sherman,Home and lifestyle,28.0,1,28.0,0.21,5.88,2020-06-15,2020,6,June,2,Monday,0,1900-01-01 08:28:00,8,Cash,6.0,Good
9110,WALM075,San Marcos,Fashion accessories,19.0,1,19.0,0.33,6.2700000000000005,2021-10-10,2021,10,October,4,Sunday,1,1900-01-01 13:38:00,13,Cash,6.0,Good
9111,WALM050,Victoria,Home and lifestyle,48.0,3,144.0,0.48,69.12,2022-09-18,2022,9,September,3,Sunday,1,1900-01-01 07:26:00,7,Credit card,4.0,Average
9112,WALM054,Sherman,Fashion accessories,57.0,1,57.0,0.33,18.810000000000002,2020-12-14,2020,12,December,4,Monday,0,1900-01-01 09:26:00,9,Cash,3.0,Poor
9113,WALM025,Waco,Home and lifestyle,60.0,2,120.0,0.48,57.599999999999994,2022-07-01,2022,7,July,3,Friday,0,1900-01-01 11:00:00,11,Cash,7.0,Good
9114,WALM099,Weatherford,Fashion accessories,19.0,2,38.0,0.18,6.84,2020-01-26,2020,1,January,1,Sunday,1,1900-01-01 12:17:00,12,Cash,3.0,Poor
9115,WALM074,Weslaco,Home and lifestyle,81.0,2,162.0,0.33,53.46,2023-07-29,2023,7,July,3,Saturday,1,1900-01-01 12:20:00,12,Cash,7.0,Good
9116,WALM087,Waxahachie,Fashion accessories,69.0,2,138.0,0.33,45.54,2023-04-23,2023,4,April,2,Sunday,1,1900-01-01 07:11:00,7,Cash,7.0,Good
9117,WALM050,Victoria,Home and lifestyle,33.0,2,66.0,0.48,31.68,2022-05-12,2022,5,May,2,Thursday,0,1900-01-01 11:14:00,11,Credit card,6.0,Good
9118,WALM003,San Antonio,Fashion accessories,73.0,1,73.0,0.48,35.04,2022-02-08,2022,2,February,1,Tuesday,0,1900-01-01 13:44:00,13,Cash,7.0,Good
9119,WALM087,Waxahachie,Home and lifestyle,28.0,2,56.0,0.33,18.48,2022-05-21,2022,5,May,2,Saturday,1,1900-01-01 13:09:00,13,Cash,5.0,Average
9120,WALM046,Temple,Fashion accessories,19.0,2,38.0,0.48,18.24,2022-12-18,2022,12,December,4,Sunday,1,1900-01-01 08:50:00,8,Cash,4.0,Average
9121,WALM084,Schertz,Home and lifestyle,46.0,1,46.0,0.33,15.180000000000001,2022-01-22,2022,1,January,1,Saturday,1,1900-01-01 14:57:00,14,Cash,4.0,Average
9122,WALM056,Rowlett,Fashion accessories,20.0,3,60.0,0.33,19.8,2022-09-18,2022,9,September,3,Sunday,1,1900-01-01 14:39:00,14,Cash,6.0,Good
9123,WALM082,Weslaco,Home and lifestyle,78.0,2,156.0,0.33,51.480000000000004,2022-02-14,2022,2,February,1,Monday,0,1900-01-01 14:59:00,14,Cash,6.0,Good
9124,WALM074,Weslaco,Fashion accessories,31.0,1,31.0,0.33,10.23,2021-12-06,2021,12,December,4,Monday,0,1900-01-01 13:40:00,13,Cash,4.0,Average
9125,WALM056,Rowlett,Home and lifestyle,62.0,3,186.0,0.33,61.38,2023-05-02,2023,5,May,2,Tuesday,0,1900-01-01 15:26:00,15,Cash,4.0,Average
9126,WALM038,Sugar Land,Fashion accessories,18.0,2,36.0,0.48,17.28,2020-07-30,2020,7,July,3,Thursday,0,1900-01-01 13:44:00,13,Cash,5.0,Average
9127,WALM038,Sugar Land,Home and lifestyle,29.0,2,58.0,0.48,27.84,2020-07-22,2020,7,July,3,Wednesday,0,1900-01-01 13:15:00,13,Cash,6.0,Good
9128,WALM009,Plano,Fashion accessories,44.0,1,44.0,0.48,21.119999999999997,2023-09-21,2023,9,September,3,Thursday,0,1900-01-01 07:45:00,7,Cash,5.0,Average
9129,WALM025,Waco,Home and lifestyle,33.0,2,66.0,0.48,31.68,2022-03-19,2022,3,March,1,Saturday,1,1900-01-01 08:30:00,8,Cash,5.0,Average
9130,WALM025,Waco,Fashion accessories,34.0,1,34.0,0.48,16.32,2022-02-08,2022,2,February,1,Tuesday,0,1900-01-01 11:09:00,11,Cash,5.0,Average
9131,WALM074,Weslaco,Home and lifestyle,75.0,1,75.0,0.33,24.75,2020-06-13,2020,6,June,2,Saturday,1,1900-01-01 09:55:00,9,Cash,7.0,Good
9132,WALM046,Temple,Fashion accessories,79.0,2,158.0,0.48,75.84,2020-05-08,2020,5,May,2,Friday,0,1900-01-01 12:05:00,12,Cash,7.0,Good
9133,WALM084,Schertz,Home and lifestyle,73.0,3,219.0,0.33,72.27000000000001,2021-08-01,2021,8,August,3,Sunday,1,1900-01-01 14:43:00,14,Cash,7.0,Good
9134,WALM082,Weslaco,Fashion accessories,73.0,1,73.0,0.33,24.09,2022-08-13,2022,8,August,3,Saturday,1,1900-01-01 08:33:00,8,Cash,7.0,Good
9135,WALM075,San Marcos,Home and lifestyle,44.0,2,88.0,0.33,29.040000000000003,2022-05-30,2022,5,May,2,Monday,0,1900-01-01 14:25:00,14,Cash,5.0,Average
9136,WALM038,Sugar Land,Fashion accessories,73.0,2,146.0,0.48,70.08,2020-12-06,2020,12,December,4,Sunday,1,1900-01-01 15:33:00,15,Cash,4.0,Average
9137,WALM074,Weslaco,Home and lifestyle,40.0,1,40.0,0.33,13.200000000000001,2023-12-26,2023,12,December,4,Tuesday,0,1900-01-01 07:08:00,7,Cash,6.0,Good
9138,WALM030,Richardson,Fashion accessories,72.0,3,216.0,0.48,103.67999999999999,2022-10-03,2022,10,October,4,Monday,0,1900-01-01 06:16:00,6,Cash,3.0,Poor
9139,WALM055,Waxahachie,Home and lifestyle,63.0,2,126.0,0.33,41.580000000000005,2023-01-11,2023,1,January,1,Wednesday,0,1900-01-01 07:39:00,7,Cash,4.0,Average
9140,WALM046,Temple,Fashion accessories,35.0,3,105.0,0.48,50.4,2021-03-29,2021,3,March,1,Monday,0,1900-01-01 16:17:00,16,Cash,6.0,Good
9141,WALM046,Temple,Home and lifestyle,30.0,2,60.0,0.48,28.799999999999997,2022-11-16,2022,11,November,4,Wednesday,0,1900-01-01 06:46:00,6,Cash,5.0,Average
9142,WALM038,Sugar Land,Fashion accessories,22.0,2,44.0,0.48,21.119999999999997,2022-01-30,2022,1,January,1,Sunday,1,1900-01-01 06:46:00,6,Cash,7.0,Good
9143,WALM074,Weslaco,Home and lifestyle,17.0,2,34.0,0.33,11.22,2021-07-03,2021,7,July,3,Saturday,1,1900-01-01 08:18:00,8,Cash,6.0,Good
9144,WALM099,Weatherford,Fashion accessories,69.0,3,207.0,0.18,37.26,2022-03-13,2022,3,March,1,Sunday,1,1900-01-01 07:48:00,7,Cash,5.0,Average
9145,WALM082,Weslaco,Home and lifestyle,63.0,1,63.0,0.33,20.790000000000003,2023-04-13,2023,4,April,2,Thursday,0,1900-01-01 10:50:00,10,Cash,3.0,Poor
9146,WALM082,Weslaco,Fashion accessories,38.0,3,114.0,0.33,37.620000000000005,2023-11-10,2023,11,November,4,Friday,0,1900-01-01 09:41:00,9,Cash,3.0,Poor
9147,WALM054,Sherman,Home and lifestyle,40.0,1,40.0,0.21,8.4,2020-01-26,2020,1,January,1,Sunday,1,1900-01-01 15:08:00,15,Cash,4.0,Average
9148,WALM032,Tyler,Fashion accessories,37.0,2,74.0,0.48,35.519999999999996,2021-11-20,2021,11,November,4,Saturday,1,1900-01-01 13:46:00,13,Cash,7.0,Good
9149,WALM089,Southlake,Home and lifestyle,66.0,1,66.0,0.33,21.78,2021-10-02,2021,10,October,4,Saturday,1,1900-01-01 06:31:00,6,Cash,7.0,Good
9150,WALM082,Weslaco,Fashion accessories,83.0,3,249.0,0.33,82.17,2021-10-01,2021,10,October,4,Friday,0,1900-01-01 13:38:00,13,Cash,3.0,Poor
9151,WALM025,Waco,Home and lifestyle,60.0,2,120.0,0.48,57.599999999999994,2021-06-08,2021,6,June,2,Tuesday,0,1900-01-01 12:32:00,12,Cash,7.0,Good
9152,WALM055,Waxahachie,Fashion accessories,84.0,3,252.0,0.33,83.16000000000001,2021-10-20,2021,10,October,4,Wednesday,0,1900-01-01 15:30:00,15,Cash,5.0,Average
9153,WALM089,Southlake,Home and lifestyle,16.0,2,32.0,0.33,10.56,2021-02-07,2021,2,February,1,Sunday,1,1900-01-01 06:49:00,6,Cash,6.0,Good
9154,WALM087,Waxahachie,Fashion accessories,84.0,3,252.0,0.33,83.16000000000001,2022-11-20,2022,11,November,4,Sunday,1,1900-01-01 09:06:00,9,Cash,5.0,Average
9155,WALM038,Sugar Land,Home and lifestyle,70.0,2,140.0,0.48,67.2,2020-01-30,2020,1,January,1,Thursday,0,1900-01-01 13:35:00,13,Cash,5.0,Average
9156,WALM029,Round Rock,Fashion accessories,40.0,1,40.0,0.48,19.2,2021-03-05,2021,3,March,1,Friday,0,1900-01-01 11:39:00,11,Cash,3.0,Poor
9157,WALM056,Rowlett,Home and lifestyle,27.0,1,27.0,0.33,8.91,2021-06-29,2021,6,June,2,Tuesday,0,1900-01-01 08:14:00,8,Cash,5.0,Average
9158,WALM086,Rosenberg,Fashion accessories,73.0,3,219.0,0.33,72.27000000000001,2020-03-25,2020,3,March,1,Wednesday,0,1900-01-01 13:49:00,13,Cash,3.0,Poor
9159,WALM073,Seguin,Home and lifestyle,35.0,3,105.0,0.33,34.65,2023-10-03,2023,10,October,4,Tuesday,0,1900-01-01 16:19:00,16,Cash,4.0,Average
9160,WALM054,Sherman,Fashion accessories,52.0,2,104.0,0.33,34.32,2020-11-13,2020,11,November,4,Friday,0,1900-01-01 06:18:00,6,Cash,5.0,Average
9161,WALM050,Victoria,Home and lifestyle,19.0,2,38.0,0.48,18.24,2023-08-30,2023,8,August,3,Wednesday,0,1900-01-01 09:39:00,9,Credit card,6.0,Good
9162,WALM075,San Marcos,Fashion accessories,38.0,3,114.0,0.33,37.620000000000005,2021-01-19,2021,1,January,1,Tuesday,0,1900-01-01 16:45:00,16,Cash,7.0,Good
9163,WALM069,Rockwall,Home and lifestyle,69.0,2,138.0,0.33,45.54,2021-04-03,2021,4,April,2,Saturday,1,1900-01-01 13:12:00,13,Cash,7.0,Good
9164,WALM075,San Marcos,Fashion accessories,57.0,2,114.0,0.33,37.620000000000005,2022-06-11,2022,6,June,2,Saturday,1,1900-01-01 16:36:00,16,Cash,6.0,Good
9165,WALM089,Southlake,Home and lifestyle,80.0,2,160.0,0.33,52.800000000000004,2021-10-01,2021,10,October,4,Friday,0,1900-01-01 10:20:00,10,Cash,7.0,Good
9166,WALM029,Round Rock,Fashion accessories,41.0,3,123.0,0.48,59.04,2023-06-24,2023,6,June,2,Saturday,1,1900-01-01 14:22:00,14,Cash,7.0,Good
9167,WALM089,Southlake,Home and lifestyle,16.0,3,48.0,0.33,15.84,2022-12-11,2022,12,December,4,Sunday,1,1900-01-01 12:02:00,12,Cash,7.0,Good
9168,WALM050,Victoria,Fashion accessories,60.0,1,60.0,0.48,28.799999999999997,2023-07-17,2023,7,July,3,Monday,0,1900-01-01 15:13:00,15,Credit card,6.0,Good
9169,WALM075,San Marcos,Home and lifestyle,26.0,1,26.0,0.33,8.58,2021-07-19,2021,7,July,3,Monday,0,1900-01-01 09:14:00,9,Cash,7.0,Good
9170,WALM082,Weslaco,Fashion accessories,22.0,3,66.0,0.33,21.78,2020-08-20,2020,8,August,3,Thursday,0,1900-01-01 13:33:00,13,Cash,7.0,Good
9171,WALM009,Plano,Home and lifestyle,79.0,2,158.0,0.48,75.84,2023-02-07,2023,2,February,1,Tuesday,0,1900-01-01 11:37:00,11,Cash,4.0,Average
9172,WALM056,Rowlett,Fashion accessories,43.0,3,129.0,0.33,42.57,2023-02-04,2023,2,February,1,Saturday,1,1900-01-01 10:57:00,10,Cash,4.0,Average
9173,WALM075,San Marcos,Home and lifestyle,44.0,1,44.0,0.33,14.520000000000001,2023-11-20,2023,11,November,4,Monday,0,1900-01-01 12:23:00,12,Cash,5.0,Average
9174,WALM058,Port Arthur,Fashion accessories,36.0,2,72.0,0.33,23.76,2022-09-29,2022,9,September,3,Thursday,0,1900-01-01 11:48:00,11,Cash,4.0,Average
9175,WALM032,Tyler,Home and lifestyle,60.0,2,120.0,0.48,57.599999999999994,2023-02-15,2023,2,February,1,Wednesday,0,1900-01-01 07:57:00,7,Cash,5.0,Average
9176,WALM003,San Antonio,Fashion accessories,83.0,2,166.0,0.48,79.67999999999999,2023-11-11,2023,11,November,4,Saturday,1,1900-01-01 13:26:00,13,Cash,4.0,Average
9177,WALM029,Round Rock,Home and lifestyle,81.0,2,162.0,0.48,77.75999999999999,2021-12-22,2021,12,December,4,Wednesday,0,1900-01-01 14:54:00,14,Cash,4.0,Average
9178,WALM055,Waxahachie,Fashion accessories,25.0,3,75.0,0.33,24.75,2023-04-21,2023,4,April,2,Friday,0,1900-01-01 13:40:00,13,Cash,5.0,Average
9179,WALM058,Port Arthur,Home and lifestyle,67.0,1,67.0,0.33,22.11,2023-07-22,2023,7,July,3,Saturday,1,1900-01-01 16:51:00,16,Cash,7.0,Good
9180,WALM025,Waco,Fashion accessories,56.0,1,56.0,0.48,26.88,2020-06-27,2020,6,June,2,Saturday,1,1900-01-01 16:40:00,16,Cash,5.0,Average
9181,WALM056,Rowlett,Home and lifestyle,43.0,2,86.0,0.33,28.380000000000003,2021-05-27,2021,5,May,2,Thursday,0,1900-01-01 13:56:00,13,Cash,3.0,Poor
9182,WALM046,Temple,Fashion accessories,23.0,3,69.0,0.48,33.12,2023-10-31,2023,10,October,4,Tuesday,0,1900-01-01 15:39:00,15,Cash,7.0,Good
9183,WALM038,Sugar Land,Home and lifestyle,50.0,1,50.0,0.48,24.0,2020-01-04,2020,1,January,1,Saturday,1,1900-01-01 08:16:00,8,Cash,7.0,Good
9184,WALM086,Rosenberg,Fashion accessories,60.0,3,180.0,0.33,59.400000000000006,2023-01-03,2023,1,January,1,Tuesday,0,1900-01-01 07:23:00,7,Cash,7.0,Good
9185,WALM025,Waco,Home and lifestyle,28.0,1,28.0,0.48,13.44,2021-11-07,2021,11,November,4,Sunday,1,1900-01-01 11:44:00,11,Cash,3.0,Poor
9186,WALM087,Waxahachie,Fashion accessories,27.0,2,54.0,0.33,17.82,2021-12-20,2021,12,December,4,Monday,0,1900-01-01 10:34:00,10,Cash,4.0,Average
9187,WALM099,Weatherford,Home and lifestyle,48.0,3,144.0,0.18,25.919999999999998,2021-10-18,2021,10,October,4,Monday,0,1900-01-01 13:43:00,13,Cash,6.0,Good
9188,WALM029,Round Rock,Fashion accessories,54.0,3,162.0,0.48,77.75999999999999,2021-02-09,2021,2,February,1,Tuesday,0,1900-01-01 11:42:00,11,Cash,6.0,Good
9189,WALM058,Port Arthur,Home and lifestyle,37.0,1,37.0,0.33,12.21,2021-05-12,2021,5,May,2,Wednesday,0,1900-01-01 09:00:00,9,Cash,3.0,Poor
9190,WALM089,Southlake,Fashion accessories,33.0,2,66.0,0.33,21.78,2020-04-23,2020,4,April,2,Thursday,0,1900-01-01 09:34:00,9,Cash,4.0,Average
9191,WALM099,Weatherford,Home and lifestyle,74.0,2,148.0,0.18,26.64,2023-01-29,2023,1,January,1,Sunday,1,1900-01-01 07:51:00,7,Cash,7.0,Good
9192,WALM038,Sugar Land,Fashion accessories,34.0,2,68.0,0.48,32.64,2023-09-08,2023,9,September,3,Friday,0,1900-01-01 08:33:00,8,Cash,3.0,Poor
9193,WALM038,Sugar Land,Home and lifestyle,63.0,2,126.0,0.48,60.48,2020-04-04,2020,4,April,2,Saturday,1,1900-01-01 06:30:00,6,Cash,4.0,Average
9194,WALM054,Sherman,Fashion accessories,39.0,3,117.0,0.33,38.61,2020-04-19,2020,4,April,2,Sunday,1,1900-01-01 07:21:00,7,Cash,7.0,Good
9195,WALM046,Temple,Home and lifestyle,57.0,1,57.0,0.48,27.36,2021-08-28,2021,8,August,3,Saturday,1,1900-01-01 07:59:00,7,Cash,6.0,Good
9196,WALM025,Waco,Fashion accessories,51.0,2,102.0,0.48,48.96,2020-02-19,2020,2,February,1,Wednesday,0,1900-01-01 14:02:00,14,Cash,4.0,Average
9197,WALM082,Weslaco,Home and lifestyle,40.0,2,80.0,0.33,26.400000000000002,2021-03-02,2021,3,March,1,Tuesday,0,1900-01-01 14:40:00,14,Cash,4.0,Average
9198,WALM087,Waxahachie,Fashion accessories,30.0,1,30.0,0.33,9.9,2022-11-01,2022,11,November,4,Tuesday,0,1900-01-01 11:11:00,11,Cash,5.0,Average
9199,WALM087,Waxahachie,Home and lifestyle,39.0,1,39.0,0.33,12.870000000000001,2023-08-05,2023,8,August,3,Saturday,1,1900-01-01 16:43:00,16,Cash,7.0,Good
9200,WALM069,Rockwall,Fashion accessories,68.0,2,136.0,0.33,44.88,2021-11-18,2021,11,November,4,Thursday,0,1900-01-01 06:24:00,6,Cash,5.0,Average
9201,WALM084,Schertz,Home and lifestyle,51.0,3,153.0,0.33,50.49,2020-12-07,2020,12,December,4,Monday,0,1900-01-01 06:53:00,6,Cash,7.0,Good
9202,WALM030,Richardson,Fashion accessories,19.0,2,38.0,0.48,18.24,2022-01-14,2022,1,January,1,Friday,0,1900-01-01 16:32:00,16,Cash,6.0,Good
9203,WALM035,San Angelo,Home and lifestyle,83.0,2,166.0,0.48,79.67999999999999,2021-12-28,2021,12,December,4,Tuesday,0,1900-01-01 14:41:00,14,Cash,3.0,Poor
9204,WALM009,Plano,Fashion accessories,44.0,2,88.0,0.48,42.239999999999995,2020-06-20,2020,6,June,2,Saturday,1,1900-01-01 14:15:00,14,Cash,6.0,Good
9205,WALM009,Plano,Home and lifestyle,46.0,3,138.0,0.48,66.24,2020-11-01,2020,11,November,4,Sunday,1,1900-01-01 10:00:00,10,Cash,5.0,Average
9206,WALM035,San Angelo,Fashion accessories,45.0,3,135.0,0.48,64.8,2021-01-18,2021,1,January,1,Monday,0,1900-01-01 14:29:00,14,Cash,5.0,Average
9207,WALM054,Sherman,Home and lifestyle,76.0,2,152.0,0.21,31.919999999999998,2022-03-27,2022,3,March,1,Sunday,1,1900-01-01 13:00:00,13,Cash,3.0,Poor
9208,WALM009,Plano,Fashion accessories,61.0,2,122.0,0.48,58.559999999999995,2021-05-16,2021,5,May,2,Sunday,1,1900-01-01 11:44:00,11,Cash,4.0,Average
9209,WALM050,Victoria,Home and lifestyle,35.0,3,105.0,0.48,50.4,2022-01-17,2022,1,January,1,Monday,0,1900-01-01 06:56:00,6,Credit card,4.0,Average
9210,WALM075,San Marcos,Fashion accessories,52.0,3,156.0,0.33,51.480000000000004,2020-04-05,2020,4,April,2,Sunday,1,1900-01-01 10:16:00,10,Cash,3.0,Poor
9211,WALM055,Waxahachie,Home and lifestyle,46.0,2,92.0,0.33,30.360000000000003,2022-06-20,2022,6,June,2,Monday,0,1900-01-01 10:43:00,10,Cash,4.0,Average
9212,WALM030,Richardson,Fashion accessories,36.0,2,72.0,0.48,34.56,2020-03-07,2020,3,March,1,Saturday,1,1900-01-01 07:25:00,7,Cash,3.0,Poor
9213,WALM046,Temple,Home and lifestyle,78.0,3,234.0,0.48,112.32,2021-03-18,2021,3,March,1,Thursday,0,1900-01-01 09:23:00,9,Cash,6.0,Good
9214,WALM087,Waxahachie,Fashion accessories,23.0,3,69.0,0.33,22.77,2022-02-16,2022,2,February,1,Wednesday,0,1900-01-01 13:35:00,13,Cash,4.0,Average
9215,WALM009,Plano,Home and lifestyle,74.0,3,222.0,0.48,106.56,2023-11-05,2023,11,November,4,Sunday,1,1900-01-01 16:03:00,16,Cash,4.0,Average
9216,WALM058,Port Arthur,Fashion accessories,71.0,1,71.0,0.33,23.43,2022-02-05,2022,2,February,1,Saturday,1,1900-01-01 07:43:00,7,Cash,6.0,Good
9217,WALM055,Waxahachie,Home and lifestyle,45.0,3,135.0,0.33,44.550000000000004,2020-11-28,2020,11,November,4,Saturday,1,1900-01-01 13:02:00,13,Cash,5.0,Average
9218,WALM003,San Antonio,Fashion accessories,79.0,2,158.0,0.48,75.84,2021-06-28,2021,6,June,2,Monday,0,1900-01-01 13:16:00,13,Cash,3.0,Poor
9219,WALM075,San Marcos,Home and lifestyle,60.0,1,60.0,0.33,19.8,2021-01-11,2021,1,January,1,Monday,0,1900-01-01 11:16:00,11,Cash,7.0,Good
9220,WALM046,Temple,Fashion accessories,58.0,2,116.0,0.48,55.68,2021-05-07,2021,5,May,2,Friday,0,1900-01-01 09:18:00,9,Cash,3.0,Poor
9221,WALM065,Texas City,Home and lifestyle,27.0,1,27.0,0.33,8.91,2023-08-01,2023,8,August,3,Tuesday,0,1900-01-01 13:56:00,13,Cash,4.0,Average
9222,WALM086,Rosenberg,Fashion accessories,69.0,1,69.0,0.33,22.77,2020-12-21,2020,12,December,4,Monday,0,1900-01-01 10:19:00,10,Cash,5.0,Average
9223,WALM046,Temple,Home and lifestyle,55.0,1,55.0,0.48,26.4,2023-11-11,2023,11,November,4,Saturday,1,1900-01-01 08:09:00,8,Cash,4.0,Average
9224,WALM058,Port Arthur,Fashion accessories,79.0,2,158.0,0.33,52.14,2021-05-03,2021,5,May,2,Monday,0,1900-01-01 09:56:00,9,Cash,6.0,Good
9225,WALM035,San Angelo,Home and lifestyle,52.0,2,104.0,0.48,49.92,2021-11-20,2021,11,November,4,Saturday,1,1900-01-01 07:55:00,7,Cash,6.0,Good
9226,WALM056,Rowlett,Fashion accessories,56.0,1,56.0,0.33,18.48,2021-08-13,2021,8,August,3,Friday,0,1900-01-01 15:25:00,15,Cash,4.0,Average
9227,WALM087,Waxahachie,Home and lifestyle,35.0,1,35.0,0.33,11.55,2020-08-14,2020,8,August,3,Friday,0,1900-01-01 16:42:00,16,Cash,6.0,Good
9228,WALM030,Richardson,Fashion accessories,23.0,3,69.0,0.48,33.12,2022-11-30,2022,11,November,4,Wednesday,0,1900-01-01 13:40:00,13,Cash,7.0,Good
9229,WALM082,Weslaco,Home and lifestyle,23.0,2,46.0,0.33,15.180000000000001,2021-07-18,2021,7,July,3,Sunday,1,1900-01-01 09:11:00,9,Cash,7.0,Good
9230,WALM038,Sugar Land,Fashion accessories,38.0,1,38.0,0.48,18.24,2021-04-27,2021,4,April,2,Tuesday,0,1900-01-01 15:15:00,15,Cash,7.0,Good
9231,WALM029,Round Rock,Home and lifestyle,37.0,2,74.0,0.48,35.519999999999996,2021-01-12,2021,1,January,1,Tuesday,0,1900-01-01 14:17:00,14,Cash,5.0,Average
9232,WALM074,Weslaco,Fashion accessories,79.0,3,237.0,0.33,78.21000000000001,2022-05-22,2022,5,May,2,Sunday,1,1900-01-01 13:23:00,13,Cash,6.0,Good
9233,WALM054,Sherman,Home and lifestyle,71.0,1,71.0,0.21,14.91,2023-08-03,2023,8,August,3,Thursday,0,1900-01-01 13:38:00,13,Cash,7.0,Good
9234,WALM054,Sherman,Fashion accessories,59.0,1,59.0,0.33,19.470000000000002,2022-08-29,2022,8,August,3,Monday,0,1900-01-01 10:21:00,10,Cash,4.0,Average
9235,WALM084,Schertz,Home and lifestyle,21.0,1,21.0,0.33,6.930000000000001,2020-10-14,2020,10,October,4,Wednesday,0,1900-01-01 14:29:00,14,Cash,5.0,Average
9236,WALM058,Port Arthur,Fashion accessories,68.0,3,204.0,0.33,67.32000000000001,2023-09-16,2023,9,September,3,Saturday,1,1900-01-01 08:49:00,8,Cash,7.0,Good
9237,WALM099,Weatherford,Home and lifestyle,41.0,2,82.0,0.18,14.76,2022-12-16,2022,12,December,4,Friday,0,1900-01-01 10:07:00,10,Cash,4.0,Average
9238,WALM038,Sugar Land,Fashion accessories,71.0,3,213.0,0.48,102.24,2023-08-21,2023,8,August,3,Monday,0,1900-01-01 08:23:00,8,Cash,7.0,Good
9239,WALM050,Victoria,Home and lifestyle,84.0,1,84.0,0.48,40.32,2020-04-20,2020,4,April,2,Monday,0,1900-01-01 08:43:00,8,Credit card,5.0,Average
9240,WALM099,Weatherford,Fashion accessories,26.0,2,52.0,0.18,9.36,2023-08-28,2023,8,August,3,Monday,0,1900-01-01 16:43:00,16,Cash,3.0,Poor
9241,WALM099,Weatherford,Home and lifestyle,70.0,2,140.0,0.18,25.2,2023-06-21,2023,6,June,2,Wednesday,0,1900-01-01 14:03:00,14,Cash,4.0,Average
9242,WALM089,Southlake,Fashion accessories,79.0,3,237.0,0.33,78.21000000000001,2023-07-17,2023,7,July,3,Monday,0,1900-01-01 09:32:00,9,Cash,7.0,Good
9243,WALM086,Rosenberg,Home and lifestyle,31.0,3,93.0,0.33,30.69,2022-09-19,2022,9,September,3,Monday,0,1900-01-01 06:46:00,6,Cash,7.0,Good
9244,WALM046,Temple,Fashion accessories,54.0,1,54.0,0.48,25.919999999999998,2021-05-24,2021,5,May,2,Monday,0,1900-01-01 09:19:00,9,Cash,4.0,Average
9245,WALM035,San Angelo,Home and lifestyle,76.0,1,76.0,0.48,36.48,2022-05-19,2022,5,May,2,Thursday,0,1900-01-01 07:39:00,7,Cash,6.0,Good
9246,WALM046,Temple,Fashion accessories,63.0,1,63.0,0.48,30.24,2020-05-27,2020,5,May,2,Wednesday,0,1900-01-01 13:33:00,13,Cash,5.0,Average
9247,WALM032,Tyler,Home and lifestyle,60.0,1,60.0,0.48,28.799999999999997,2022-12-01,2022,12,December,4,Thursday,0,1900-01-01 11:19:00,11,Cash,7.0,Good
